Gname,Site,Loc,Yr,Season,Replicate,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,Yield
Gen176,Site6,Loc3,Year2,WS,R2,16,9,103.1323945,91.88601348,11.01576961,3.92273946,3.96084311,5.471096138,4.794413545,8.593340415
Gen176,Site6,Loc3,Year1,DS,R3,16,9,107.1576938,86.07454529,11.11308339,3.989834908,4.711089731,5.868896324,4.357132188,7.946221138
Gen176,Site6,Loc3,Year2,DS,R3,16,9,84.16909063,123.6846122,12.12112196,6.205370078,6.082215358,5.153860463,4.979107675,8.2911198
Gen176,Site6,Loc3,Year1,WS,R3,16,9,92.66839118,100.5133769,10.9077528,4.873599121,3.851731307,5.117044994,5.70237814,7.856494925
Gen176,Site6,Loc3,Year2,WS,R3,16,9,96.10019274,96.28386293,13.28890086,3.99108752,7.04668927,6.105475949,2.714612125,7.306302187
Gen177,Site6,Loc3,Year1,DS,R1,17,9,108.0376589,102.5565662,11.20940429,5.579505176,3.625794492,4.794019539,6.150955513,9.190599013
Gen177,Site6,Loc3,Year2,DS,R1,17,9,100.997207,90.0298529,10.43521564,4.530483976,6.103382581,4.160005215,5.640231811,8.779692663
Gen177,Site6,Loc3,Year1,WS,R1,17,9,88.31364917,78.0544964,12.53336036,6.538265116,7.717220851,5.172753148,5.269337658,7.649068303
Gen177,Site6,Loc3,Year2,WS,R1,17,9,103.2864859,105.5964516,11.04406096,5.924930038,5.468071965,6.372815915,5.561951866,7.651445742
Gen177,Site6,Loc3,Year1,DS,R2,17,9,107.0052511,109.5666745,12.58675583,5.287421221,7.261563036,3.831487953,6.138631307,9.564276347
Gen177,Site6,Loc3,Year2,DS,R2,17,9,94.53237752,118.9747989,12.85920557,5.196287616,4.592644867,4.658194867,5.418548113,7.295217072
Gen177,Site6,Loc3,Year1,WS,R2,17,9,106.4557808,90.05075262,11.8688185,5.570103999,4.55451392,5.401372355,4.889223708,7.785529356
Gen177,Site6,Loc3,Year2,WS,R2,17,9,95.96234353,111.6998687,12.31004403,4.838586866,5.055872474,5.268306297,3.800659917,7.176598821
Gen177,Site6,Loc3,Year1,DS,R3,17,9,106.2294334,95.79320623,12.76991901,5.633740459,7.597877671,5.109488605,4.086331051,7.599268848
Gen177,Site6,Loc3,Year2,DS,R3,17,9,90.39816817,98.63926082,11.35442994,6.089859284,3.031397844,4.038633513,4.578918367,7.759559796
Gen177,Site6,Loc3,Year1,WS,R3,17,9,84.75692446,108.5853905,11.86402494,3.668133453,6.890311318,5.755436407,5.545749083,8.624827863
Gen177,Site6,Loc3,Year2,WS,R3,17,9,96.4754827,111.4492421,11.17211375,4.752914267,4.649771512,5.782607801,5.042375296,8.54923079
Gen178,Site6,Loc3,Year1,DS,R1,18,9,109.6544342,96.57075834,12.14561013,6.991741997,4.112437255,5.946926495,4.995370613,7.942212831
Gen178,Site6,Loc3,Year2,DS,R1,18,9,99.49269622,87.27077735,10.74678039,5.18335214,4.855000818,6.965206888,5.187911609,9.835572384
Gen178,Site6,Loc3,Year1,WS,R1,18,9,86.34429253,75.84589983,12.6523355,5.437289385,3.366327193,4.477218635,3.749595959,9.772134307
Gen178,Site6,Loc3,Year2,WS,R1,18,9,86.80931789,104.4326439,11.32507188,7.188509497,6.008246474,5.613467444,5.209323939,5.42628156
Gen178,Site6,Loc3,Year1,DS,R2,18,9,105.3450605,104.376179,12.84298949,4.068863918,5.688376113,5.252111935,5.440595102,6.580885055
Gen178,Site6,Loc3,Year2,DS,R2,18,9,106.7758817,87.21843316,11.29176961,6.122775343,3.950190465,7.951426314,8.231052222,9.230395144
Gen178,Site6,Loc3,Year1,WS,R2,18,9,102.5066602,80.82022363,11.54657696,3.805095995,3.82747837,4.16917567,3.838988649,7.686983667
Gen178,Site6,Loc3,Year2,WS,R2,18,9,89.36722845,84.16993744,10.62540251,4.598615656,4.929200361,5.986385917,6.08171868,8.177223885
Gen178,Site6,Loc3,Year1,DS,R3,18,9,101.4536256,80.44739134,9.464969038,4.824391237,5.86466533,6.711681562,5.273785542,8.217480865
Gen178,Site6,Loc3,Year2,DS,R3,18,9,94.86704937,103.9223063,11.13324234,4.84627125,5.516729518,5.185902654,5.28220415,8.69706807
Gen178,Site6,Loc3,Year1,WS,R3,18,9,113.7155667,78.22873513,11.72843941,4.60285744,5.297536068,4.450132624,3.698866986,9.961524451
Gen178,Site6,Loc3,Year2,WS,R3,18,9,115.296604,102.2643134,12.59521773,4.615956033,5.064229301,3.210103326,4.339260826,7.263583186
Gen179,Site6,Loc3,Year1,DS,R1,19,9,95.73336104,116.3870464,11.08162752,4.812700097,4.224619207,4.416921777,6.588240814,8.019560501
Gen179,Site6,Loc3,Year2,DS,R1,19,9,106.963508,114.0765488,12.11489266,5.487370117,4.555252964,4.248441624,7.148114146,8.414132997
Gen179,Site6,Loc3,Year1,WS,R1,19,9,88.00075371,95.6430826,11.96218098,4.867428089,3.794222794,6.045305159,6.033529996,7.091364712
Gen179,Site6,Loc3,Year2,WS,R1,19,9,93.2982665,97.96250847,11.98857799,4.026194848,5.875398746,4.868804929,5.697351241,8.087797834
Gen179,Site6,Loc3,Year1,DS,R2,19,9,93.21615198,88.24507816,12.37097683,4.485254961,4.456313241,4.646965472,4.997220017,9.087164997
Gen179,Site6,Loc3,Year2,DS,R2,19,9,97.90237993,107.8889278,10.73997004,6.468348997,4.938508729,7.040204711,6.241072543,7.684700986
Gen179,Site6,Loc3,Year1,WS,R2,19,9,93.44578804,98.61848973,10.66866402,5.120491215,6.609883751,6.107009163,5.578092995,7.675325543
Gen179,Site6,Loc3,Year2,WS,R2,19,9,96.34432166,92.08072943,11.00653911,4.035300358,4.261737972,4.127825391,6.756034665,7.377239529
Gen179,Site6,Loc3,Year1,DS,R3,19,9,103.2994436,97.09027871,12.56350079,5.633149985,4.064839492,5.047333185,3.394814981,9.31715646
Gen179,Site6,Loc3,Year2,DS,R3,19,9,115.2806314,116.7909833,12.20028376,5.101566579,3.823130471,4.485191101,5.672898231,7.424245898
Gen179,Site6,Loc3,Year1,WS,R3,19,9,88.4349899,100.1440455,11.12280157,4.814483437,3.930871889,6.364106349,6.676467981,7.196636827
Gen179,Site6,Loc3,Year2,WS,R3,19,9,103.7497072,90.52719315,12.453135,4.342865823,5.326807075,5.070821935,5.486264317,7.98921712
Gen18,Site6,Loc3,Year1,DS,R1,18,1,110.3661404,94.28105282,12.35552502,5.748831769,6.689463688,3.479458488,4.012364933,7.595540123
Gen18,Site6,Loc3,Year2,DS,R1,18,1,101.1227004,104.1189781,11.7454602,5.587813474,4.906481964,5.844611645,4.274448523,8.534597268
Gen18,Site6,Loc3,Year1,WS,R1,18,1,95.76209065,81.75682072,11.06568674,5.971368241,5.225329173,4.440533725,5.558844202,7.474672069
Gen18,Site6,Loc3,Year2,WS,R1,18,1,100.5931528,94.31215203,12.16250283,5.547111337,5.97569795,4.635234535,4.238940799,6.209798024
Gen18,Site6,Loc3,Year1,DS,R2,18,1,101.9334291,104.7956999,12.27628811,4.659889139,4.722400821,4.804030693,4.419492862,7.956099901
Gen18,Site6,Loc3,Year2,DS,R2,18,1,99.95983426,98.66899108,13.567236,4.334183261,5.490105744,3.371710351,4.691646631,8.80515172
Gen18,Site6,Loc3,Year1,WS,R2,18,1,97.45173514,109.3276469,12.6500917,4.178362971,5.975689855,3.831926002,5.154168435,7.256117427
Gen18,Site6,Loc3,Year2,WS,R2,18,1,109.3248417,77.00252811,10.6461125,3.141006784,3.45324031,6.507139231,5.845187903,5.392859609
Gen18,Site6,Loc3,Year1,DS,R3,18,1,100.7333006,97.22514818,12.17516808,5.929470772,5.810113008,4.520851533,5.133261587,9.325139004
Gen18,Site6,Loc3,Year2,DS,R3,18,1,114.3749979,95.57603329,12.08631959,4.919103147,6.012630279,5.331579617,5.888187316,7.221800588
Gen18,Site6,Loc3,Year1,WS,R3,18,1,105.9289681,103.6830722,11.37745293,6.789254815,4.444456104,5.21517868,5.970590545,7.881041761
Gen18,Site6,Loc3,Year2,WS,R3,18,1,94.63239014,92.58760011,13.38312238,4.921048553,3.641519566,4.571833096,4.745988239,9.146198604
Gen180,Site6,Loc3,Year1,DS,R1,20,9,102.2784166,84.23062055,11.36950997,4.984496742,5.799670625,4.152439427,6.52075898,7.343966938
Gen180,Site6,Loc3,Year2,DS,R1,20,9,93.58175568,94.27591944,11.90321774,6.125503051,4.863426671,4.759139849,5.458302131,9.841862958
Gen180,Site6,Loc3,Year1,WS,R1,20,9,97.01984361,93.40541728,13.26175648,4.409018642,4.333232108,5.226425552,5.303769396,8.335527502
Gen180,Site6,Loc3,Year2,WS,R1,20,9,89.42148512,108.8999236,10.88359896,5.209382445,5.238881443,5.34701181,3.351799515,7.629243664
Gen180,Site6,Loc3,Year1,DS,R2,20,9,110.1931554,113.7344747,11.94118922,5.505160952,2.988831153,4.823091824,4.143588226,9.958881173
Gen180,Site6,Loc3,Year2,DS,R2,20,9,97.29755754,97.99380146,11.15854281,5.457066066,4.530785868,4.377227137,6.870153652,8.906878879
Gen180,Site6,Loc3,Year1,WS,R2,20,9,108.9294553,109.0424193,10.48106784,5.011124824,7.19173758,3.324151964,6.015252917,8.196382828
Gen180,Site6,Loc3,Year2,WS,R2,20,9,106.308096,99.63082177,11.49700576,6.236090726,5.774642981,4.656048085,6.524377853,7.496858821
Gen180,Site6,Loc3,Year1,DS,R3,20,9,91.69898194,111.7705616,12.96130598,6.554311517,5.717516915,4.482280462,4.316328207,8.241238595
Gen180,Site6,Loc3,Year2,DS,R3,20,9,113.865222,85.18857751,9.595662251,5.37190011,2.160324697,3.947965481,6.423541027,8.959755803
Gen180,Site6,Loc3,Year1,WS,R3,20,9,117.3919983,105.846849,11.93753825,5.822115605,5.957843262,5.68434646,5.123262758,9.419316498
Gen180,Site6,Loc3,Year2,WS,R3,20,9,109.2137237,101.5254994,11.28638374,5.111579272,2.791910059,2.96550997,6.404328712,6.930155121
Gen181,Site6,Loc3,Year1,DS,R1,1,10,80.36779448,108.9595186,12.04042447,4.295903494,4.63197291,4.823726345,4.844116114,7.425357569
Gen181,Site6,Loc3,Year2,DS,R1,1,10,110.2367421,107.6164499,12.2174651,3.784862828,5.871596733,5.775995201,5.603767479,8.223904565
Gen181,Site6,Loc3,Year1,WS,R1,1,10,99.7319425,106.9445805,12.70552807,4.63870104,4.822245305,4.891154806,4.908650386,8.107251208
Gen181,Site6,Loc3,Year2,WS,R1,1,10,110.1477986,107.6232919,11.99457539,4.213026742,5.369413778,5.316765495,6.48111864,8.39829374
Gen181,Site6,Loc3,Year1,DS,R2,1,10,80.37180893,102.5816946,10.73217301,3.784662525,5.250163149,4.745464022,3.808654074,7.824520889
Gen181,Site6,Loc3,Year2,DS,R2,1,10,99.64022917,94.01265074,11.96613566,6.067845935,5.154929359,3.445844506,4.713155567,7.556867222
Gen181,Site6,Loc3,Year1,WS,R2,1,10,109.6382199,131.0568093,11.62563876,5.585670627,3.851011996,3.994983094,6.371682017,8.366750868
Gen181,Site6,Loc3,Year2,WS,R2,1,10,95.98271122,96.48254163,11.45782023,3.559109105,4.395558957,5.76786681,4.009844919,8.450840697
Gen181,Site6,Loc3,Year1,DS,R3,1,10,104.0246938,98.50070965,12.64788494,5.036977874,4.256789704,4.465184363,3.731887286,6.667575092
Gen181,Site6,Loc3,Year2,DS,R3,1,10,86.54680079,108.3941472,13.94869722,3.815194253,4.704124717,4.206680603,5.959329273,8.63313062
Gen181,Site6,Loc3,Year1,WS,R3,1,10,106.3794361,91.92725106,10.43188255,4.209466254,6.450380541,3.991866319,3.451132709,6.685373655
Gen181,Site6,Loc3,Year2,WS,R3,1,10,117.8828605,102.4665054,10.93148368,4.956505121,6.459399784,4.435712842,6.566872641,7.198232045
Gen182,Site6,Loc3,Year1,DS,R1,2,10,106.924554,115.411344,12.47617504,5.795250579,5.715219082,4.420069628,3.486028944,6.329402471
Gen182,Site6,Loc3,Year2,DS,R1,2,10,108.1184995,91.22118464,11.95481706,3.611124045,5.595107009,6.39976905,4.648992712,7.517337806
Gen182,Site6,Loc3,Year1,WS,R1,2,10,102.1533398,81.41851463,13.23173298,4.542198204,5.876498984,2.981378045,5.45271616,8.226576949
Gen182,Site6,Loc3,Year2,WS,R1,2,10,112.4140048,96.54251353,11.87263863,4.975192069,4.380521747,3.180346447,5.405337644,6.890241389
Gen182,Site6,Loc3,Year1,DS,R2,2,10,102.1937395,79.79235758,11.81067838,5.584225084,6.36219004,6.33875979,7.353575005,9.260743724
Gen182,Site6,Loc3,Year2,DS,R2,2,10,84.96556493,84.22798577,13.10615923,4.618077574,5.888413483,4.998133928,5.029184404,6.619093179
Gen182,Site6,Loc3,Year1,WS,R2,2,10,101.9837005,98.27687909,12.32360471,7.904935357,5.151155212,4.53496927,3.340068459,8.758177107
Gen182,Site6,Loc3,Year2,WS,R2,2,10,116.8643062,95.72311953,11.613988,7.678560003,4.672287588,5.724301856,3.971439463,8.128447764
Gen182,Site6,Loc3,Year1,DS,R3,2,10,109.0962827,95.52021413,12.56298123,3.650302789,5.40468379,4.873590777,6.143092119,4.67194676
Gen182,Site6,Loc3,Year2,DS,R3,2,10,111.6987458,110.6670521,12.13907581,5.754160198,4.304806883,3.922361623,5.236189878,9.041750568
Gen182,Site6,Loc3,Year1,WS,R3,2,10,120.9676081,92.89391412,11.29741662,3.580275855,3.737201555,5.954200215,3.841483522,7.32486921
Gen182,Site6,Loc3,Year2,WS,R3,2,10,105.0056794,111.5523396,13.4719612,6.934796653,5.523729977,4.385604804,5.478484207,8.765258063
Gen183,Site6,Loc3,Year1,DS,R1,3,10,97.90890949,98.79207033,11.69133879,6.316158386,4.476402918,5.505804661,6.152436394,8.283662013
Gen183,Site6,Loc3,Year2,DS,R1,3,10,116.7486813,121.4764371,12.65925381,4.840953753,3.71502106,6.245853274,3.855549933,8.188467914
Gen183,Site6,Loc3,Year1,WS,R1,3,10,99.89460929,97.73521264,11.07220415,4.265526284,4.465330538,3.78202391,5.787811011,8.364208802
Gen183,Site6,Loc3,Year2,WS,R1,3,10,104.9461571,78.34827377,10.4949521,5.151790499,6.314367529,4.055077327,4.281923464,7.985140788
Gen183,Site6,Loc3,Year1,DS,R2,3,10,103.1647546,97.04291477,13.6089193,4.691026813,4.797583302,4.881038706,4.078462717,7.75568204
Gen183,Site6,Loc3,Year2,DS,R2,3,10,96.81527421,103.8316711,14.63832637,4.054008197,5.742810461,3.979745961,4.950604735,7.13766827
Gen183,Site6,Loc3,Year1,WS,R2,3,10,99.04116722,116.6143638,14.22932221,5.332231123,5.176054652,4.134204531,6.178889021,6.666343369
Gen183,Site6,Loc3,Year2,WS,R2,3,10,92.45988504,98.49956506,12.63540521,3.843012206,5.099480424,3.810044715,5.045757235,8.141615818
Gen183,Site6,Loc3,Year1,DS,R3,3,10,101.4003058,110.5849083,12.03433264,4.658710878,5.35646394,3.977651613,6.704378916,7.276988423
Gen183,Site6,Loc3,Year2,DS,R3,3,10,108.1293994,105.081704,12.81601229,6.557119994,5.678895189,3.757561169,5.739317265,8.080093532
Gen183,Site6,Loc3,Year1,WS,R3,3,10,89.87986868,80.5850609,11.74071085,3.693029101,4.823203009,5.906257474,6.629256254,5.917467629
Gen183,Site6,Loc3,Year2,WS,R3,3,10,111.9063541,95.74221463,12.20838498,4.604284865,4.987779033,4.103629324,5.352084868,8.803381715
Gen184,Site6,Loc3,Year1,DS,R1,4,10,93.04128319,84.70620851,10.01680826,8.181792209,4.351708098,5.760053365,5.298352714,8.729902293
Gen184,Site6,Loc3,Year2,DS,R1,4,10,102.4229336,80.89383083,13.07574144,4.675460146,6.343513557,6.129624396,4.246651964,7.25397541
Gen184,Site6,Loc3,Year1,WS,R1,4,10,103.3804624,106.2124084,11.53484459,4.454834703,6.558353477,3.380117598,6.600843503,7.54233518
Gen184,Site6,Loc3,Year2,WS,R1,4,10,81.95493392,93.27350042,12.52731642,4.53903449,4.715328441,6.363060728,6.969301222,7.168812963
Gen184,Site6,Loc3,Year1,DS,R2,4,10,92.64211629,87.98661889,10.70149793,5.097204816,4.728702772,3.370077657,6.503007968,8.898582243
Gen184,Site6,Loc3,Year2,DS,R2,4,10,106.3641499,113.5908297,12.00702928,4.675976741,5.28755184,5.481756716,5.95266188,6.002350447
Gen184,Site6,Loc3,Year1,WS,R2,4,10,82.59516384,106.9750642,9.915812814,5.613288431,3.993043018,6.784732947,5.652247284,7.434561005
Gen184,Site6,Loc3,Year2,WS,R2,4,10,109.6312487,83.47507932,10.6999443,2.770355212,5.563703282,4.228506913,5.499449215,8.101086688
Gen184,Site6,Loc3,Year1,DS,R3,4,10,97.16614933,107.4223034,9.966067005,5.98345665,5.73910388,3.642147072,4.95824185,8.326560103
Gen184,Site6,Loc3,Year2,DS,R3,4,10,107.6624454,101.9099175,12.03463329,3.200036189,5.00300961,5.978117525,5.447274896,7.991322427
Gen184,Site6,Loc3,Year1,WS,R3,4,10,87.8485548,99.52363038,12.1914246,4.943794015,5.116843179,4.768801242,3.120761141,7.789770142
Gen184,Site6,Loc3,Year2,WS,R3,4,10,105.5523677,108.5599124,11.79870111,3.977612653,6.479307373,6.660242589,4.183394886,8.582091461
Gen185,Site6,Loc3,Year1,DS,R1,5,10,93.92781923,96.79687141,10.48644366,4.946398188,6.354880386,5.548714957,6.131253626,7.738419687
Gen185,Site6,Loc3,Year2,DS,R1,5,10,100.5869555,75.55934733,13.3222983,5.215407491,4.52033462,5.212667824,3.740036368,8.345063884
Gen185,Site6,Loc3,Year1,WS,R1,5,10,94.17733186,112.8234951,12.8106615,5.069387696,4.00710897,4.633420586,4.463545706,9.27700165
Gen185,Site6,Loc3,Year2,WS,R1,5,10,92.87394023,108.6754069,10.44045393,5.846489001,4.689405103,5.435470137,4.51537101,9.027963824
Gen185,Site6,Loc3,Year1,DS,R2,5,10,95.01348899,103.3457271,11.94848055,3.207057252,5.696989137,4.774632131,1.993724469,8.309428501
Gen185,Site6,Loc3,Year2,DS,R2,5,10,106.1487198,93.53366632,11.73323926,2.473975254,5.004157528,3.984099005,5.47901198,6.764087723
Gen185,Site6,Loc3,Year1,WS,R2,5,10,103.0067024,91.75804282,9.522520434,2.789823547,5.863112879,6.511679279,5.775468087,9.477658772
Gen185,Site6,Loc3,Year2,WS,R2,5,10,82.3687464,88.29939038,12.48748197,2.725208932,5.253782602,5.731279032,5.778972937,7.945685312
Gen185,Site6,Loc3,Year1,DS,R3,5,10,103.8719501,109.0279441,11.75426816,4.657530367,4.616925605,5.075181091,5.15603076,6.274920648
Gen185,Site6,Loc3,Year2,DS,R3,5,10,96.1689238,102.092657,13.63446276,4.742436986,5.695573477,4.923254302,6.901021686,7.563465093
Gen185,Site6,Loc3,Year1,WS,R3,5,10,116.4775652,101.2908305,10.57121338,4.631691542,4.350557304,4.567372614,5.338928918,6.625733784
Gen185,Site6,Loc3,Year2,WS,R3,5,10,110.8721714,101.8182648,10.09716947,4.065635547,4.951362806,4.255044085,3.903079199,9.343130696
Gen186,Site6,Loc3,Year1,DS,R1,6,10,103.6431546,89.00883238,11.31328282,5.790083805,5.255521196,6.284460173,4.408616192,8.214676798
Gen186,Site6,Loc3,Year2,DS,R1,6,10,98.34870332,95.98004624,13.74537758,3.94847903,5.353832051,3.00030916,6.22270384,8.686424234
Gen186,Site6,Loc3,Year1,WS,R1,6,10,102.6727083,92.38499312,10.33733441,5.799337487,4.817776636,4.310082817,4.063648387,7.300568986
Gen186,Site6,Loc3,Year2,WS,R1,6,10,95.06756739,95.11459737,11.75162922,6.306546518,3.023664058,5.477124513,6.178143821,8.745515324
Gen186,Site6,Loc3,Year1,DS,R2,6,10,94.68723367,89.58411107,10.04539291,4.052994516,2.870280379,5.978597538,4.29502239,9.6391133
Gen186,Site6,Loc3,Year2,DS,R2,6,10,90.01998805,109.6421617,12.05330352,6.26102076,7.17655568,5.621588001,2.423934092,9.009040382
Gen186,Site6,Loc3,Year1,WS,R2,6,10,113.9568254,94.52058184,14.67198941,6.260533035,5.422408258,3.99588713,4.272491579,8.607895377
Gen186,Site6,Loc3,Year2,WS,R2,6,10,124.943291,90.67230977,11.95943091,4.978834994,2.769915229,4.150724983,4.951685501,8.735326625
Gen186,Site6,Loc3,Year1,DS,R3,6,10,116.8373313,90.52361885,13.41233165,5.172771957,3.914246944,5.500246556,7.698327478,9.759421448
Gen186,Site6,Loc3,Year2,DS,R3,6,10,110.0354714,87.99418506,10.4524356,5.044048859,5.618732219,4.128947911,4.666202485,5.488147521
Gen186,Site6,Loc3,Year1,WS,R3,6,10,107.5963793,102.0077235,11.50530872,3.744931062,6.751229717,6.567622737,4.511192221,9.583198907
Gen186,Site6,Loc3,Year2,WS,R3,6,10,108.0044557,81.77653356,10.6523119,5.101079421,7.127542665,5.109597551,5.091397568,7.74102254
Gen187,Site6,Loc3,Year1,DS,R1,7,10,97.85142407,115.0241303,13.30375743,5.172308018,4.469932791,4.501562631,4.863087528,8.817023848
Gen187,Site6,Loc3,Year2,DS,R1,7,10,99.07488112,95.37910221,12.24260336,4.698058717,4.854898943,4.276272605,5.53319682,6.95031874
Gen187,Site6,Loc3,Year1,WS,R1,7,10,115.5694697,93.4756037,12.32493829,5.285380877,7.016734127,5.058713423,6.825833898,9.158932243
Gen187,Site6,Loc3,Year2,WS,R1,7,10,106.4133009,108.8806308,12.6706294,7.861227671,6.929418362,5.485809416,6.650841632,7.772543273
Gen187,Site6,Loc3,Year1,DS,R2,7,10,94.80210891,97.4294944,12.88978107,5.477285396,5.1103785,5.276111603,4.571912437,6.779380186
Gen187,Site6,Loc3,Year2,DS,R2,7,10,94.57826712,103.7786938,12.92576108,5.672907657,3.430831224,6.457333802,4.444304412,8.278481495
Gen187,Site6,Loc3,Year1,WS,R2,7,10,98.98761621,97.64260291,10.89703644,5.023137655,5.743887785,5.856660655,4.6722536,8.566629454
Gen187,Site6,Loc3,Year2,WS,R2,7,10,85.25210042,113.3288089,11.67538178,5.08886819,3.238279124,4.50702109,4.33485126,8.010570646
Gen187,Site6,Loc3,Year1,DS,R3,7,10,93.67780375,101.4056878,12.14465951,4.61786924,4.934705447,5.893378276,4.377384278,8.764430128
Gen187,Site6,Loc3,Year2,DS,R3,7,10,99.78665611,90.87954573,11.92572912,4.688277109,4.357226329,5.092574571,5.664504339,6.479535897
Gen187,Site6,Loc3,Year1,WS,R3,7,10,84.49914915,113.9478919,12.35607462,5.257448594,4.608599839,3.720106307,5.967999012,8.694061905
Gen187,Site6,Loc3,Year2,WS,R3,7,10,127.2508079,113.4882437,12.1347645,4.375279457,5.684502552,4.27314648,4.33764032,9.585552653
Gen188,Site6,Loc3,Year1,DS,R1,8,10,108.9429729,94.22721774,11.89073893,5.784140993,4.827790487,5.522453949,3.673277663,7.041636162
Gen188,Site6,Loc3,Year2,DS,R1,8,10,111.8332359,101.1540012,11.03849691,5.571965539,6.590256861,5.118973701,3.611180893,7.586004088
Gen188,Site6,Loc3,Year1,WS,R1,8,10,95.58047166,111.62509,12.4396901,5.687052654,6.36545694,5.76091173,5.384089025,9.988163746
Gen188,Site6,Loc3,Year2,WS,R1,8,10,101.1986833,95.12390801,12.78099541,5.72093483,4.10843562,5.564463802,4.665240614,6.511308498
Gen188,Site6,Loc3,Year1,DS,R2,8,10,81.66192301,110.4379301,11.34326553,6.067854324,5.174564303,5.442235378,4.947432962,6.675379153
Gen188,Site6,Loc3,Year2,DS,R2,8,10,99.41342314,98.09159305,11.01429798,4.821536494,6.003787889,3.967780123,4.89336149,6.896757437
Gen188,Site6,Loc3,Year1,WS,R2,8,10,107.5475707,109.4098597,11.79006682,4.425162694,5.10468033,5.318295305,5.525978348,7.306371684
Gen188,Site6,Loc3,Year2,WS,R2,8,10,113.6263195,105.8578035,13.28229551,3.917324468,5.104708541,4.491044141,5.153773427,8.550275322
Gen188,Site6,Loc3,Year1,DS,R3,8,10,96.05886271,106.728502,11.84964826,4.561441029,6.062498923,4.286238387,5.892590097,6.936851543
Gen188,Site6,Loc3,Year2,DS,R3,8,10,95.10419743,106.188674,11.19538614,4.796239626,4.300987933,2.806969511,3.619701126,7.179556447
Gen188,Site6,Loc3,Year1,WS,R3,8,10,111.9550509,101.6701268,10.9470151,5.837428772,5.137814569,5.020865388,4.586229592,8.767678716
Gen188,Site6,Loc3,Year2,WS,R3,8,10,93.07450481,95.83764868,11.78827276,4.043535216,3.700236052,2.915441422,5.287862077,8.465483214
Gen189,Site6,Loc3,Year1,DS,R1,9,10,103.5242409,95.41503237,12.7863048,4.89338702,4.664898941,6.083631814,5.417843379,9.109847636
Gen189,Site6,Loc3,Year2,DS,R1,9,10,103.4160802,96.61615064,12.21285409,4.665773739,4.573032128,4.348996756,2.587326985,7.691226569
Gen189,Site6,Loc3,Year1,WS,R1,9,10,97.33738257,111.012238,13.14222075,5.839523512,1.678465337,4.40411879,5.862558532,6.991956011
Gen189,Site6,Loc3,Year2,WS,R1,9,10,83.42982376,105.9081478,13.09509069,4.456271126,4.711749458,5.602018859,5.628850915,7.586079895
Gen189,Site6,Loc3,Year1,DS,R2,9,10,76.64558598,83.29325558,14.10417763,5.88884999,4.82247873,5.142864037,4.615647609,9.488141619
Gen189,Site6,Loc3,Year2,DS,R2,9,10,103.9337748,101.6538097,12.37156231,4.722138765,6.961699647,5.194799021,5.914107061,9.295311218
Gen189,Site6,Loc3,Year1,WS,R2,9,10,101.3692323,74.68195614,11.21302297,6.520660372,5.04507267,4.741319511,5.668606446,7.043981021
Gen189,Site6,Loc3,Year2,WS,R2,9,10,99.84014368,114.5309186,11.44872743,4.885726563,6.510384742,8.277265656,3.739980853,7.270368487
Gen189,Site6,Loc3,Year1,DS,R3,9,10,100.9667862,99.14472044,11.8884346,5.225052365,4.360809165,4.707862301,4.463914313,6.90483803
Gen189,Site6,Loc3,Year2,DS,R3,9,10,86.61034173,84.05765444,12.81091907,5.21407598,5.018411719,5.659945578,4.500685615,7.918318878
Gen189,Site6,Loc3,Year1,WS,R3,9,10,110.8773238,110.8164464,10.16971804,4.498465838,5.119517783,4.0000508,3.96595183,8.072088233
Gen189,Site6,Loc3,Year2,WS,R3,9,10,109.3794649,88.9242143,10.55566298,5.740723487,5.051323605,4.995510996,5.52766891,7.747007081
Gen19,Site6,Loc3,Year1,DS,R1,19,1,110.345044,87.00178231,11.6625246,5.528580767,4.297788033,4.571259033,3.072468181,8.081182924
Gen19,Site6,Loc3,Year2,DS,R1,19,1,101.7522224,109.2582778,12.77022967,4.223051709,5.713511952,7.380068472,5.146116372,9.88390935
Gen19,Site6,Loc3,Year1,WS,R1,19,1,117.6096522,106.7630946,13.61938285,5.751890964,4.331392769,4.857204198,6.473606757,8.524280802
Gen19,Site6,Loc3,Year2,WS,R1,19,1,101.4678298,107.9415492,12.09867762,6.154523571,5.424725603,6.899174452,3.16210867,9.846393214
Gen19,Site6,Loc3,Year1,DS,R2,19,1,116.6881759,94.18218944,10.5719998,4.779414238,5.282579812,4.930243776,5.107744229,8.529134087
Gen19,Site6,Loc3,Year2,DS,R2,19,1,99.1832599,104.0433863,11.49659444,6.37162448,5.793889539,6.153958461,3.785648741,7.561692144
Gen19,Site6,Loc3,Year1,WS,R2,19,1,93.02027912,100.7048963,11.11573032,4.297462219,5.724134813,4.083976106,5.264548895,7.904984576
Gen19,Site6,Loc3,Year2,WS,R2,19,1,95.57376877,104.2990241,11.91627881,5.398120534,2.391964338,4.901450733,4.879446013,9.052437577
Gen19,Site6,Loc3,Year1,DS,R3,19,1,114.6234424,109.2214886,11.36094057,5.469993029,6.335805813,5.906059213,4.102643808,7.684438425
Gen19,Site6,Loc3,Year2,DS,R3,19,1,94.98923122,111.5924749,13.13960633,4.753493498,3.443603232,4.138503872,7.052033476,8.889363855
